,event_id,member_id,group_id
16846,243516208,78946752,19416348
16847,qxzhmmywnbhb,82028462,19416348
16848,qxzhmmywnbhb,183609420,19416348
16849,qxzhmmywnbhb,31072572,19416348
16850,qxzhmmywnbhb,134837882,19416348
16851,qxzhmmywnbhb,83272622,19416348
16852,qxzhmmywnbhb,237750744,19416348
16853,qxzhmmywnbhb,198767454,19416348
16854,qxzhmmywnbhb,19658701,19416348
16855,qxzhmmywnbhb,78946752,19416348
16856,243466108,236940499,19416348
16857,243466108,222185553,19416348
16858,243466108,236930399,19416348
16859,243466108,198767454,19416348
16860,243466108,222466775,19416348
16861,243466108,236868023,19416348
16862,243466108,235876373,19416348
16863,243466108,78946752,19416348
16864,qxzhmmywmbkb,235803660,19416348
16865,qxzhmmywmbkb,73578712,19416348
16866,qxzhmmywmbkb,83272622,19416348
16867,qxzhmmywmbkb,223379179,19416348
16868,qxzhmmywmbkb,198767454,19416348
16869,qxzhmmywmbkb,222466775,19416348
16870,qxzhmmywmbkb,44374922,19416348
16871,qxzhmmywmbkb,224761699,19416348
16872,qxzhmmywmbkb,9470306,19416348
16873,qxzhmmywmbkb,150144022,19416348
16874,qxzhmmywmbkb,78946752,19416348
16875,242580838,125145522,19416348
16876,242580838,223379179,19416348
16877,242580838,198767454,19416348
16878,242580838,224761699,19416348
16879,242580838,78946752,19416348
16880,qxzhmmywlbfb,73578712,19416348
16881,qxzhmmywlbfb,83272622,19416348
16882,qxzhmmywlbfb,188530638,19416348
16883,qxzhmmywlbfb,19658701,19416348
16884,qxzhmmywlbfb,224761699,19416348
16885,qxzhmmywlbfb,9470306,19416348
16886,qxzhmmywlbfb,78946752,19416348
16887,240008154,9882159,19416348
16888,240008154,226052576,19416348
16889,240008154,119562002,19416348
16890,240008154,125145522,19416348
16891,240008154,83272622,19416348
16892,240008154,228261135,19416348
16893,240008154,198767454,19416348
16894,240008154,224761699,19416348
16895,240008154,78946752,19416348
16896,qxzhmmywkbjb,186774643,19416348
16897,qxzhmmywkbjb,191776415,19416348
16898,qxzhmmywkbjb,231189362,19416348
16899,qxzhmmywkbjb,130952122,19416348
16900,qxzhmmywkbjb,225830646,19416348
16901,qxzhmmywkbjb,83272622,19416348
16902,qxzhmmywkbjb,198767454,19416348
16903,qxzhmmywkbjb,188011010,19416348
16904,qxzhmmywkbjb,224761699,19416348
16905,qxzhmmywkbjb,9470306,19416348
16906,qxzhmmywkbjb,78946752,19416348
16907,240795440,191776415,19416348
16908,240795440,83272622,19416348
16909,240795440,186660109,19416348
16910,240795440,9470306,19416348
16911,240795440,198733304,19416348
16912,240795440,78946752,19416348
16913,qxzhmmywjbcb,224450416,19416348
16914,qxzhmmywjbcb,9882159,19416348
16915,qxzhmmywjbcb,186774643,19416348
16916,qxzhmmywjbcb,191776415,19416348
16917,qxzhmmywjbcb,142336972,19416348
16918,qxzhmmywjbcb,125145522,19416348
16919,qxzhmmywjbcb,83272622,19416348
16920,qxzhmmywjbcb,49816142,19416348
16921,qxzhmmywjbcb,198767454,19416348
16922,qxzhmmywjbcb,12176751,19416348
16923,qxzhmmywjbcb,198733304,19416348
16924,qxzhmmywjbcb,78946752,19416348
16925,240006211,186774643,19416348
16926,240006211,191776415,19416348
16927,240006211,83272622,19416348
16928,240006211,85195372,19416348
16929,240006211,222185553,19416348
16930,240006211,225932176,19416348
16931,240006211,9470306,19416348
16932,240006211,198733304,19416348
16933,240006211,78946752,19416348
16934,qxzhmmywhbgb,9882159,19416348
16935,qxzhmmywhbgb,75681792,19416348
16936,qxzhmmywhbgb,125145522,19416348
16937,qxzhmmywhbgb,225830646,19416348
16938,qxzhmmywhbgb,83272622,19416348
16939,qxzhmmywhbgb,49816142,19416348
16940,qxzhmmywhbgb,199846451,19416348
16941,qxzhmmywhbgb,192925601,19416348
16942,qxzhmmywhbgb,85195372,19416348
16943,qxzhmmywhbgb,198767454,19416348
16944,qxzhmmywhbgb,225932176,19416348
16945,qxzhmmywhbgb,186660109,19416348
16946,qxzhmmywhbgb,155813632,19416348
16947,qxzhmmywhbgb,9470306,19416348
16948,qxzhmmywhbgb,57398582,19416348
16949,qxzhmmywhbgb,198733304,19416348
16950,qxzhmmywhbgb,78946752,19416348
16951,238237447,225877104,19416348
16952,238237447,191776415,19416348
16953,238237447,223379179,19416348
16954,238237447,162147582,19416348
16955,238237447,222185553,19416348
16956,238237447,188011010,19416348
16957,238237447,225932176,19416348
16958,238237447,9470306,19416348
16959,238237447,198733304,19416348
16960,238237447,78946752,19416348
16961,qxzhmmywgbjb,191776415,19416348
16962,qxzhmmywgbjb,125145522,19416348
16963,qxzhmmywgbjb,83272622,19416348
16964,qxzhmmywgbjb,120187692,19416348
16965,qxzhmmywgbjb,198767454,19416348
16966,qxzhmmywgbjb,9470306,19416348
16967,qxzhmmywgbjb,57398582,19416348
16968,qxzhmmywgbjb,198733304,19416348
16969,qxzhmmywgbjb,78946752,19416348
16970,238232970,223404192,19416348
16971,238232970,9882159,19416348
16972,238232970,73578712,19416348
16973,238232970,191776415,19416348
16974,238232970,75681792,19416348
16975,238232970,198609191,19416348
16976,238232970,223477548,19416348
16977,238232970,221960678,19416348
16978,238232970,125145522,19416348
16979,238232970,222612144,19416348
16980,238232970,120187692,19416348
16981,238232970,223379179,19416348
16982,238232970,14155370,19416348
16983,238232970,215291693,19416348
16984,238232970,188968060,19416348
16985,238232970,198767454,19416348
16986,238232970,223422355,19416348
16987,238232970,186660109,19416348
16988,238232970,9470306,19416348
16989,238232970,198733304,19416348
16990,238232970,78946752,19416348
16991,xtzhmmywfbdb,202489608,19416348
16992,xtzhmmywfbdb,9882159,19416348
16993,xtzhmmywfbdb,221184268,19416348
16994,xtzhmmywfbdb,220768796,19416348
16995,xtzhmmywfbdb,217896753,19416348
16996,xtzhmmywfbdb,125145522,19416348
16997,xtzhmmywfbdb,83272622,19416348
16998,xtzhmmywfbdb,212981554,19416348
16999,xtzhmmywfbdb,198733304,19416348
17000,xtzhmmywfbdb,78946752,19416348
17001,237057202,217135553,19416348
17002,237057202,221168980,19416348
17003,237057202,221184268,19416348
17004,237057202,220768796,19416348
17005,237057202,125145522,19416348
17006,237057202,200612671,19416348
17007,237057202,8667049,19416348
17008,237057202,210619142,19416348
17009,237057202,212383183,19416348
17010,237057202,217829442,19416348
17011,237057202,198767454,19416348
17012,237057202,198733304,19416348
17013,237057202,78946752,19416348
17014,xtzhmmywdbdb,221168980,19416348
17015,xtzhmmywdbdb,221184268,19416348
17016,xtzhmmywdbdb,217896753,19416348
17017,xtzhmmywdbdb,142336972,19416348
17018,xtzhmmywdbdb,130952122,19416348
17019,xtzhmmywdbdb,125145522,19416348
17020,xtzhmmywdbdb,83272622,19416348
17021,xtzhmmywdbdb,199911173,19416348
17022,xtzhmmywdbdb,18171511,19416348
17023,xtzhmmywdbdb,210619142,19416348
17024,xtzhmmywdbdb,217829442,19416348
17025,xtzhmmywdbdb,198733304,19416348
17026,xtzhmmywdbdb,78946752,19416348
17027,236421530,217896753,19416348
17028,236421530,7296520,19416348
17029,236421530,125145522,19416348
17030,236421530,83272622,19416348
17031,236421530,8667049,19416348
17032,236421530,8369051,19416348
17033,236421530,217829442,19416348
17034,236421530,78946752,19416348
17035,236421559,217896753,19416348
17036,236421559,125145522,19416348
17037,236421559,219085305,19416348
17038,236421559,83272622,19416348
17039,236421559,78946752,19416348
17040,235582969,214873016,19416348
17041,235582969,217896753,19416348
17042,235582969,83272622,19416348
17043,235582969,78946752,19416348
17044,235582936,200791482,19416348
17045,235582936,214873016,19416348
17046,235582936,83272622,19416348
17047,235582936,3016909,19416348
17048,235582936,188530638,19416348
17049,235582936,215291693,19416348
17050,235582936,78946752,19416348
17051,235582857,200791482,19416348
17052,235582857,214873016,19416348
17053,235582857,83272622,19416348
17054,235582857,212934412,19416348
17055,235582857,215291693,19416348
17056,235582857,198767454,19416348
17057,235582857,78946752,19416348
17058,235157615,214873016,19416348
17059,235157615,215970680,19416348
17060,235157615,78946752,19416348
17061,234772195,214873016,19416348
17062,234772195,215263730,19416348
17063,234772195,78946752,19416348
17064,234607022,78946752,19416348
17065,234092604,78946752,19416348
17066,234092604,208551719,19416348
17067,233565827,200791482,19416348
17068,233565827,83272622,19416348
17069,233565827,185302342,19416348
17070,233565827,198767454,19416348
17071,233565827,209940338,19416348
17072,233565827,78946752,19416348
17073,233565827,208551719,19416348
17074,233408560,191776415,19416348
17075,233408560,24641662,19416348
17076,233408560,6229160,19416348
17077,233408560,78946752,19416348
17078,233408560,208551719,19416348
17079,232884634,200791482,19416348
17080,232884634,191776415,19416348
17081,232884634,11596419,19416348
17082,232884634,139967112,19416348
17083,232884634,6229160,19416348
17084,232884634,9105503,19416348
17085,232884634,210184157,19416348
17086,232884634,209940338,19416348
17087,232884634,78946752,19416348
17088,232884634,208551719,19416348
17089,232624134,37016152,19416348
17090,232624134,191776415,19416348
17091,232624134,11596419,19416348
17092,232624134,83272622,19416348
17093,232624134,139967112,19416348
17094,232624134,6229160,19416348
17095,232624134,78946752,19416348
17096,232624134,208551719,19416348
17097,231943382,191776415,19416348
17098,231943382,11596419,19416348
17099,231943382,83272622,19416348
17100,231943382,199903439,19416348
17101,231943382,198767454,19416348
17102,231943382,78946752,19416348
17103,231775997,37016152,19416348
17104,231775997,1124238,19416348
17105,231775997,24641662,19416348
17106,231775997,190317525,19416348
17107,231775997,1720391,19416348
17108,231775997,14247202,19416348
17109,231775997,83272622,19416348
17110,231775997,78946752,19416348
17111,231564152,11596419,19416348
17112,231564152,1720391,19416348
17113,231564152,83272622,19416348
17114,231564152,188530638,19416348
17115,231564152,199903439,19416348
17116,231564152,78946752,19416348
17117,230904617,37016152,19416348
17118,230904617,73578712,19416348
17119,230904617,191776415,19416348
17120,230904617,11596419,19416348
17121,230904617,1720391,19416348
17122,230904617,14247202,19416348
17123,230904617,83272622,19416348
17124,230904617,188530638,19416348
17125,230904617,199903439,19416348
17126,230904617,198767454,19416348
17127,230904617,6229160,19416348
17128,230904617,78946752,19416348
17129,230742628,1720391,19416348
17130,230742628,83272622,19416348
17131,230742628,185302342,19416348
17132,230742628,8667049,19416348
17133,230742628,198639587,19416348
17134,230742628,199903439,19416348
17135,230742628,198767454,19416348
17136,230742628,6229160,19416348
17137,230742628,67930102,19416348
17138,230742628,78946752,19416348
17139,230556047,200791482,19416348
17140,230556047,11596419,19416348
17141,230556047,14247202,19416348
17142,230556047,83272622,19416348
17143,230556047,6229160,19416348
17144,230556047,78946752,19416348
17145,230288978,200791482,19416348
17146,230288978,37016152,19416348
17147,230288978,11596419,19416348
17148,230288978,83272622,19416348
17149,230288978,198639587,19416348
17150,230288978,188530638,19416348
17151,230288978,188397685,19416348
17152,230288978,199903439,19416348
17153,230288978,198767454,19416348
17154,230288978,6229160,19416348
17155,230288978,78946752,19416348
17156,230020094,200791482,19416348
17157,230020094,37016152,19416348
17158,230020094,191776415,19416348
17159,230020094,201703958,19416348
17160,230020094,11596419,19416348
17161,230020094,83272622,19416348
17162,230020094,198639587,19416348
17163,230020094,199903439,19416348
17164,230020094,198767454,19416348
17165,230020094,6229160,19416348
17166,230020094,78946752,19416348
17167,230020094,198496093,19416348
17168,zsxbrlyvgbhb,37016152,19416348
17169,zsxbrlyvgbhb,190317525,19416348
17170,zsxbrlyvgbhb,199435049,19416348
17171,zsxbrlyvgbhb,199210862,19416348
17172,zsxbrlyvgbhb,188530638,19416348
17173,zsxbrlyvgbhb,198767454,19416348
17174,229943835,202427079,19416348
17175,229943835,201703958,19416348
17176,229943835,11596419,19416348
17177,229943835,83272622,19416348
17178,229943835,199210862,19416348
17179,229943835,198639587,19416348
17180,229943835,188530638,19416348
17181,229943835,6229160,19416348
17182,229943835,186660109,19416348
17183,229943835,78946752,19416348
17184,229943835,198496093,19416348
17185,zsxbrlyvfbmc,202376732,19416348
17186,zsxbrlyvfbmc,190317525,19416348
17187,zsxbrlyvfbmc,199210862,19416348
17188,zsxbrlyvfbmc,198639587,19416348
17189,zsxbrlyvfbmc,198665726,19416348
17190,229776859,73578712,19416348
17191,229776859,190317525,19416348
17192,229776859,83272622,19416348
17193,229776859,199210862,19416348
17194,229776859,6229160,19416348
17195,229776859,78946752,19416348
17196,229776859,198496093,19416348
17197,zsxbrlyvfbdc,201881589,19416348
17198,zsxbrlyvfbdc,201703958,19416348
17199,zsxbrlyvfbdc,190317525,19416348
17200,zsxbrlyvfbdc,199210862,19416348
17201,zsxbrlyvfbdc,186222730,19416348
17202,zsxbrlyvfbdc,198767454,19416348
17203,zsxbrlyvfbdc,67930102,19416348
17204,229635665,190317525,19416348
17205,229635665,83272622,19416348
17206,229635665,199210862,19416348
17207,229635665,186222730,19416348
17208,229635665,199903439,19416348
17209,229635665,198610142,19416348
17210,229635665,198721771,19416348
17211,229635665,78946752,19416348
17212,zsxbrlyvfbtb,201074513,19416348
17213,zsxbrlyvfbtb,190317525,19416348
17214,zsxbrlyvfbtb,198665726,19416348
17215,zsxbrlyvfbtb,186660109,19416348
17216,229316474,190317525,19416348
17217,229316474,83272622,19416348
17218,229316474,199210862,19416348
17219,229316474,186222730,19416348
17220,229316474,199903439,19416348
17221,229316474,198767454,19416348
17222,229316474,198610142,19416348
17223,229316474,186660109,19416348
17224,229316474,78946752,19416348
17225,zsxbrlyvfblb,200791482,19416348
17226,zsxbrlyvfblb,190214254,19416348
17227,zsxbrlyvfblb,198625761,19416348
17228,zsxbrlyvfblb,191776415,19416348
17229,zsxbrlyvfblb,190317525,19416348
17230,zsxbrlyvfblb,199210862,19416348
17231,zsxbrlyvfblb,198665726,19416348
17232,229127321,85390722,19416348
17233,229127321,1124238,19416348
17234,229127321,190317525,19416348
17235,229127321,200794129,19416348
17236,229127321,83272622,19416348
17237,229127321,199210862,19416348
17238,229127321,198017878,19416348
17239,229127321,198639587,19416348
17240,229127321,188530638,19416348
17241,229127321,199903439,19416348
17242,229127321,198604494,19416348
17243,229127321,199547576,19416348
17244,229127321,9915676,19416348
17245,229127321,186660109,19416348
17246,229127321,184552625,19416348
17247,229127321,78946752,19416348
17248,228956321,85390722,19416348
17249,228956321,190317525,19416348
17250,228956321,83272622,19416348
17251,228956321,199210862,19416348
17252,228956321,198017878,19416348
17253,228956321,198639587,19416348
17254,228956321,188530638,19416348
17255,228956321,199903439,19416348
17256,228956321,198767454,19416348
17257,228956321,198610142,19416348
17258,228956321,184552625,19416348
17259,228956321,78946752,19416348
17260,228956321,93478092,19416348
17261,228781078,73578712,19416348
17262,228781078,198625761,19416348
17263,228781078,190317525,19416348
17264,228781078,11596419,19416348
17265,228781078,83272622,19416348
17266,228781078,199210862,19416348
17267,228781078,199846451,19416348
17268,228781078,198639587,19416348
17269,228781078,199903439,19416348
17270,228781078,78946752,19416348
17271,228407705,73578712,19416348
17272,228407705,197616731,19416348
17273,228407705,83272622,19416348
17274,228407705,198725221,19416348
17275,228407705,198744539,19416348
17276,228611872,85390722,19416348
17277,228611872,198625761,19416348
17278,228611872,190317525,19416348
17279,228611872,11596419,19416348
17280,228611872,83272622,19416348
17281,228611872,199210862,19416348
17282,228611872,199004255,19416348
17283,228611872,184552625,19416348
17284,228611872,78946752,19416348
17285,228336562,59789362,19416348
17286,228336562,85390722,19416348
17287,228336562,198610938,19416348
17288,228336562,198625761,19416348
17289,228336562,76557592,19416348
17290,228336562,125152722,19416348
17291,228336562,12766895,19416348
17292,228336562,10460196,19416348
17293,228336562,1124238,19416348
17294,228336562,198610007,19416348
17295,228336562,190317525,19416348
17296,228336562,1720391,19416348
17297,228336562,83272622,19416348
17298,228336562,197641121,19416348
17299,228336562,198639587,19416348
17300,228336562,188530638,19416348
17301,228336562,198604494,19416348
17302,228336562,53121132,19416348
17303,228336562,198767454,19416348
17304,228336562,198610142,19416348
17305,228336562,53452882,19416348
17306,228336562,170853742,19416348
17307,228336562,184552625,19416348
17308,228336562,78946752,19416348
17309,241586062,2256087,18974119
17310,240751163,198583489,18974119
17311,240751163,191664156,18974119
17312,240751163,2256087,18974119
17313,239206701,191664156,18974119
17314,239206701,2256087,18974119
17315,239206701,222369017,18974119
17316,239196812,191664156,18974119
17317,239196812,2256087,18974119
17318,226923675,28655732,18974119
17319,226923675,7898365,18974119
17320,226923675,13979205,18974119
17321,226923675,40009172,18974119
17322,226923675,2256087,18974119
17323,226923675,193571997,18974119
17324,226923675,3710232,18974119
17325,226923675,194262645,18974119
17326,242767711,13606604,21837219
17327,242767711,191819003,21837219
17328,242767711,223260232,21837219
17329,242767711,207185905,21837219
17330,242767711,173858412,21837219
17331,242767711,186458352,21837219
17332,242767711,7534345,21837219
17333,242767711,89861182,21837219
17334,242767711,12307860,21837219
17335,242767711,215906368,21837219
17336,242767711,229709880,21837219
17337,242767711,132809532,21837219
17338,242767711,81827112,21837219
17339,242767711,509953,21837219
17340,242767711,13993792,21837219
17341,242767711,71851852,21837219
17342,242767711,64909642,21837219
17343,242767711,129133182,21837219
17344,242767711,182992991,21837219
17345,242194326,201994495,21837219
17346,242194326,218625584,21837219
17347,242194326,234807416,21837219
17348,242194326,216255534,21837219
17349,242194326,222467575,21837219
17350,242194326,230185128,21837219
17351,242194326,131098662,21837219
17352,242194326,7534345,21837219
17353,242194326,37854602,21837219
17354,242194326,139811722,21837219
17355,242194326,232598647,21837219
17356,242194326,8273538,21837219
17357,242194326,229710858,21837219
17358,242194326,183430179,21837219
17359,242194326,132809532,21837219
17360,242194326,221934301,21837219
17361,242194326,1164000,21837219
17362,242194326,121431352,21837219
17363,242194326,236163083,21837219
17364,242194326,195145042,21837219
17365,242194326,184389351,21837219
17366,242194326,126998022,21837219
17367,242194326,509953,21837219
17368,242194326,71851852,21837219
17369,242194326,229359167,21837219
17370,242194326,225287724,21837219
17371,242194326,7247072,21837219
17372,242194326,185367567,21837219
17373,242194326,192542264,21837219
17374,242194326,183381022,21837219
17375,242194326,129133182,21837219
17376,242194326,213237301,21837219
17377,239483695,225546676,21837219
17378,239483695,7896426,21837219
17379,239483695,11832553,21837219
17380,239483695,153674632,21837219
17381,239483695,13606604,21837219
17382,239483695,191819003,21837219
17383,239483695,201994495,21837219
17384,239483695,220614626,21837219
17385,239483695,234807416,21837219
17386,239483695,234324964,21837219
17387,239483695,82204922,21837219
17388,239483695,197630361,21837219
17389,239483695,19147021,21837219
17390,239483695,222467575,21837219
17391,239483695,231686227,21837219
17392,239483695,173858412,21837219
17393,239483695,201446209,21837219
17394,239483695,7534345,21837219
17395,239483695,189316019,21837219
17396,239483695,37854602,21837219
17397,239483695,10084431,21837219
17398,239483695,211585840,21837219
17399,239483695,217464856,21837219
17400,239483695,45569562,21837219
17401,239483695,8273538,21837219
17402,239483695,182965836,21837219
17403,239483695,183430179,21837219
17404,239483695,220546113,21837219
17405,239483695,132809532,21837219
17406,239483695,197424987,21837219
17407,239483695,5010820,21837219
17408,239483695,90042112,21837219
17409,239483695,193681740,21837219
17410,239483695,184389351,21837219
17411,239483695,191059701,21837219
17412,239483695,126998022,21837219
17413,239483695,64909642,21837219
17414,239483695,229359167,21837219
17415,239483695,102344122,21837219
17416,239483695,216364877,21837219
17417,239483695,129133182,21837219
17418,239483695,138867992,21837219
17419,239483695,206878525,21837219
17420,239483695,184829557,21837219
17421,239483695,104313112,21837219
17422,239483695,208902421,21837219
17423,239483670,225546676,21837219
17424,239483670,11832553,21837219
17425,239483670,13606604,21837219
17426,239483670,191819003,21837219
17427,239483670,89416212,21837219
17428,239483670,37854602,21837219
17429,239483670,212569310,21837219
17430,239483670,211585840,21837219
17431,239483670,8273538,21837219
17432,239483670,6482767,21837219
17433,239483670,183430179,21837219
17434,239483670,229709880,21837219
17435,239483670,76743532,21837219
17436,239483670,132809532,21837219
17437,239483670,190213084,21837219
17438,239483670,208569099,21837219
17439,239483670,121431352,21837219
17440,239483670,219865846,21837219
17441,239483670,5010820,21837219
17442,239483670,90042112,21837219
17443,239483670,81827112,21837219
17444,239483670,225249498,21837219
17445,239483670,13993792,21837219
17446,239483670,195470542,21837219
17447,239483670,102344122,21837219
17448,239483670,183381022,21837219
17449,239483670,129133182,21837219
17450,239483670,184829557,21837219
17451,239483670,120681332,21837219
17452,239483670,104313112,21837219
17453,239483670,208902421,21837219
17454,239482403,225546676,21837219
17455,239482403,13606604,21837219
17456,239482403,99375412,21837219
17457,239482403,217127284,21837219
17458,239482403,217749308,21837219
17459,239482403,207185905,21837219
17460,239482403,230601961,21837219
17461,239482403,147172992,21837219
17462,239482403,185021077,21837219
17463,239482403,173858412,21837219
17464,239482403,95168392,21837219
17465,239482403,12578046,21837219
17466,239482403,217464856,21837219
17467,239482403,6482767,21837219
17468,239482403,229710858,21837219
17469,239482403,183430179,21837219
17470,239482403,229709880,21837219
17471,239482403,76743532,21837219
17472,239482403,214243245,21837219
17473,239482403,162731242,21837219
17474,239482403,1164000,21837219
17475,239482403,60195472,21837219
17476,239482403,229770987,21837219
17477,239482403,121431352,21837219
17478,239482403,90042112,21837219
17479,239482403,219874928,21837219
17480,239482403,126998022,21837219
17481,239482403,35399302,21837219
17482,239482403,13993792,21837219
17483,239482403,191160484,21837219
17484,239482403,220878430,21837219
17485,239482403,226069480,21837219
17486,239482403,227400254,21837219
17487,239482403,183381022,21837219
17488,239482403,129133182,21837219
17489,239482403,184829557,21837219
17490,239482403,230601953,21837219
17491,239482403,229046254,21837219
17492,239482403,208902421,21837219
17493,239643150,225546676,21837219
17494,239643150,13606604,21837219
17495,239643150,82204922,21837219
17496,239643150,217562544,21837219
17497,239643150,7816806,21837219
17498,239643150,225111549,21837219
17499,239643150,7534345,21837219
17500,239643150,212569310,21837219
17501,239643150,217464856,21837219
17502,239643150,225584777,21837219
17503,239643150,183430179,21837219
17504,239643150,217160398,21837219
17505,239643150,76743532,21837219
17506,239643150,162731242,21837219
17507,239643150,1164000,21837219
17508,239643150,15529121,21837219
17509,239643150,198128679,21837219
17510,239643150,219874928,21837219
17511,239643150,193874577,21837219
17512,239643150,35399302,21837219
17513,239643150,175300482,21837219
17514,239643150,13993792,21837219
17515,239643150,225120700,21837219
17516,239643150,10560415,21837219
17517,239643150,220878430,21837219
17518,239643150,217290442,21837219
17519,239643150,191202867,21837219
17520,239643150,219181828,21837219
17521,239643150,184829557,21837219
17522,239643150,104313112,21837219
17523,238084817,13606604,21837219
17524,238084817,99375412,21837219
17525,238084817,217122985,21837219
17526,238084817,203244569,21837219
17527,238084817,217562544,21837219
17528,238084817,173858412,21837219
17529,238084817,185173098,21837219
17530,238084817,186458352,21837219
17531,238084817,95168392,21837219
17532,238084817,89861182,21837219
17533,238084817,121723022,21837219
17534,238084817,217464856,21837219
17535,238084817,206653435,21837219
17536,238084817,183430179,21837219
17537,238084817,190213084,21837219
17538,238084817,162731242,21837219
17539,238084817,1164000,21837219
17540,238084817,182314202,21837219
17541,238084817,15529121,21837219
17542,238084817,219865846,21837219
17543,238084817,204239424,21837219
17544,238084817,203818557,21837219
17545,238084817,222503242,21837219
17546,238084817,90042112,21837219
17547,238084817,198128679,21837219
17548,238084817,193681740,21837219
17549,238084817,214688193,21837219
17550,238084817,175300482,21837219
17551,238084817,71851852,21837219
17552,238084817,222281847,21837219
17553,238084817,225120700,21837219
17554,238084817,102344122,21837219
17555,238084817,219867416,21837219
17556,238084817,225083899,21837219
17557,238084817,183381022,21837219
17558,238084817,129133182,21837219
17559,238084817,208987635,21837219
17560,238084817,208902421,21837219
17561,238084767,149373512,21837219
17562,238084767,99375412,21837219
17563,238084767,13236926,21837219
17564,238084767,173858412,21837219
17565,238084767,204237509,21837219
17566,238084767,95168392,21837219
17567,238084767,89861182,21837219
17568,238084767,121723022,21837219
17569,238084767,222402513,21837219
17570,238084767,224623921,21837219
17571,238084767,217464856,21837219
17572,238084767,45569562,21837219
17573,238084767,183430179,21837219
17574,238084767,217160398,21837219
17575,238084767,204156921,21837219
17576,238084767,219865846,21837219
17577,238084767,90042112,21837219
17578,238084767,193681740,21837219
17579,238084767,40845292,21837219
17580,238084767,195470542,21837219
17581,238084767,222281847,21837219
17582,238084767,220878430,21837219
17583,238084767,217290442,21837219
17584,238084767,9961811,21837219
17585,238084767,183381022,21837219
17586,238084767,129133182,21837219
17587,238084767,16503121,21837219
17588,238084767,208987635,21837219
17589,238084767,208902421,21837219
17590,236999772,83732652,21837219
17591,236999772,13236926,21837219
17592,236999772,82204922,21837219
17593,236999772,219868562,21837219
17594,236999772,209470432,21837219
17595,236999772,173858412,21837219
17596,236999772,209643345,21837219
17597,236999772,204237509,21837219
17598,236999772,89861182,21837219
17599,236999772,121723022,21837219
17600,236999772,16790301,21837219
17601,236999772,183430179,21837219
17602,236999772,162731242,21837219
17603,236999772,60195472,21837219
17604,236999772,219865819,21837219
17605,236999772,210201975,21837219
17606,236999772,15529121,21837219
17607,236999772,219865846,21837219
17608,236999772,5010820,21837219
17609,236999772,219874928,21837219
17610,236999772,40845292,21837219
17611,236999772,222148390,21837219
17612,236999772,221191725,21837219
17613,236999772,35399302,21837219
17614,236999772,13993792,21837219
17615,236999772,215233420,21837219
17616,236999772,52175782,21837219
17617,236999772,102344122,21837219
17618,236999772,10560415,21837219
17619,236999772,200003607,21837219
17620,236999772,183381022,21837219
17621,236999772,194187871,21837219
17622,236999772,129133182,21837219
17623,236999772,6160486,21837219
17624,236999772,208987635,21837219
17625,236999772,214480697,21837219
17626,236999772,208902421,21837219
17627,236903060,118234452,21837219
17628,236903060,13606604,21837219
17629,236903060,184629452,21837219
17630,236903060,13236926,21837219
17631,236903060,220843048,21837219
17632,236903060,186654507,21837219
17633,236903060,82204922,21837219
17634,236903060,197630361,21837219
17635,236903060,219868562,21837219
17636,236903060,215910105,21837219
17637,236903060,209470432,21837219
17638,236903060,173858412,21837219
17639,236903060,211554226,21837219
17640,236903060,201446209,21837219
17641,236903060,204237509,21837219
17642,236903060,95168392,21837219
17643,236903060,214753628,21837219
17644,236903060,214883118,21837219
17645,236903060,209223183,21837219
17646,236903060,85547452,21837219
17647,236903060,210201975,21837219
17648,236903060,15529121,21837219
17649,236903060,219865846,21837219
17650,236903060,208430481,21837219
17651,236903060,220341594,21837219
17652,236903060,193681740,21837219
17653,236903060,214688193,21837219
17654,236903060,218042027,21837219
17655,236903060,509953,21837219
17656,236903060,13993792,21837219
17657,236903060,219867416,21837219
17658,236903060,185367567,21837219
17659,236903060,204412550,21837219
17660,236903060,129133182,21837219
17661,236903060,206258071,21837219
17662,236903060,6160486,21837219
17663,236903060,219865812,21837219
17664,236903060,214480697,21837219
17665,236903060,208902421,21837219
17666,242142400,216009790,24277119
17667,242142400,232177983,24277119
17668,242142400,224405539,24277119
17669,242142400,141530952,24277119
17670,242142400,230066410,24277119
17671,242142400,34585292,24277119
17672,242142400,229430389,24277119
17673,242142400,214899808,24277119
17674,242142400,222408640,24277119
17675,242142400,196967834,24277119
17676,241190621,53571572,24277119
17677,241190621,224405539,24277119
17678,241190621,170855672,24277119
17679,241190621,141530952,24277119
17680,241190621,230066410,24277119
17681,241190621,9167857,24277119
17682,241190621,34585292,24277119
17683,241190621,215787900,24277119
17684,241190621,229088970,24277119
17685,241190621,192668123,24277119
17686,240597479,11832553,24277119
17687,240597479,14609135,24277119
17688,240597479,187838204,24277119
17689,240597479,228621375,24277119
17690,240597479,53571572,24277119
17691,240597479,196362135,24277119
17692,240597479,224405539,24277119
17693,240597479,170855672,24277119
17694,240597479,141530952,24277119
17695,240597479,9167857,24277119
17696,240597479,34585292,24277119
17697,240597479,214936249,24277119
17698,240597479,202566856,24277119
17699,240597479,86790902,24277119
17700,240597479,229430389,24277119
17701,240597479,219453009,24277119
17702,240597479,197987267,24277119
17703,240597479,228269416,24277119
17704,240597479,84522452,24277119
17705,240597479,116102922,24277119
17706,240597479,229088970,24277119
17707,240597479,14103969,24277119
